MedianHouseValue	MedianIncome	MedianHouseAge	TotalRooms	TotalBedrooms	Population	Households	Latitude	Longitude
255900.0	3.7614	25.0	1948.0	433.0	1128.0	429.0	33.93	-118.15
232900.0	3.9352	25.0	5675.0	1224.0	3317.0	1119.0	33.94	-118.16
212300.0	4.9808	42.0	1839.0	346.0	1034.0	339.0	33.93	-118.15
220500.0	3.3411	34.0	1745.0	404.0	1084.0	410.0	33.93	-118.15
218900.0	4.4881	36.0	2062.0	351.0	1134.0	358.0	33.92	-118.16
190500.0	3.9327	35.0	2378.0	559.0	1799.0	546.0	33.92	-118.14
184200.0	4.375	36.0	1890.0	400.0	1232.0	386.0	33.92	-118.15
198400.0	4.3194	40.0	1335.0	281.0	804.0	282.0	33.92	-118.15
161200.0	2.5875	28.0	1038.0	252.0	912.0	245.0	33.92	-118.15
182800.0	2.5208	30.0	915.0	234.0	646.0	211.0	33.92	-118.15
196900.0	3.1369	19.0	3056.0	759.0	1561.0	740.0	33.91	-118.11
173800.0	4.6389	34.0	682.0	132.0	491.0	144.0	33.91	-118.12
183900.0	3.7917	35.0	620.0	122.0	381.0	124.0	33.91	-118.12
197500.0	3.6917	35.0	1518.0	279.0	857.0	251.0	33.91	-118.12
183800.0	4.9375	35.0	561.0	104.0	261.0	105.0	33.91	-118.13
222000.0	4.9107	34.0	916.0	162.0	552.0	164.0	33.91	-118.13
182300.0	4.475	36.0	1096.0	204.0	569.0	201.0	33.91	-118.14
187800.0	3.0465	34.0	2011.0	472.0	1087.0	423.0	33.91	-118.14
167600.0	4.875	40.0	513.0	100.0	399.0	99.0	33.91	-118.1
175800.0	4.2679	36.0	1080.0	201.0	719.0	201.0	33.91	-118.1
167600.0	3.6389	36.0	726.0	145.0	490.0	130.0	33.91	-118.1
160000.0	4.7813	35.0	1151.0	248.0	809.0	246.0	33.9	-118.1
186700.0	4.9609	29.0	889.0	166.0	597.0	163.0	33.91	-118.11
153700.0	4.0878	22.0	1981.0	472.0	1231.0	457.0	33.91	-118.11
164400.0	2.6397	29.0	505.0	113.0	411.0	113.0	33.91	-118.1
159400.0	3.7969	14.0	2369.0	604.0	1546.0	464.0	33.91	-118.09
141100.0	3.4211	34.0	1582.0	343.0	1356.0	324.0	33.91	-118.09
162200.0	4.0517	36.0	1442.0	271.0	990.0	268.0	33.91	-118.09
166200.0	3.7383	35.0	1994.0	419.0	1491.0	428.0	33.92	-118.09
165000.0	4.9732	35.0	1592.0	335.0	1238.0	320.0	33.91	-118.1
168100.0	5.1187	36.0	1551.0	297.0	1100.0	322.0	33.91	-118.08
159900.0	0.9946	30.0	1366.0	460.0	920.0	410.0	33.91	-118.08
158700.0	3.7604	36.0	1215.0	279.0	862.0	285.0	33.9	-118.09
164600.0	4.2132	37.0	1112.0	222.0	771.0	224.0	33.9	-118.09
159700.0	3.2708	35.0	1653.0	325.0	1072.0	301.0	33.91	-118.1
165600.0	2.8608	30.0	3259.0	942.0	2744.0	895.0	33.91	-118.08
159200.0	3.1957	29.0	2387.0	570.0	1978.0	548.0	33.91	-118.07
146900.0	2.895	18.0	1573.0	396.0	1200.0	365.0	33.91	-118.08
157700.0	4.1387	24.0	4880.0	1044.0	4516.0	1050.0	33.91	-118.06
180700.0	3.2031	21.0	2863.0	701.0	1489.0	621.0	33.91	-118.06
173300.0	4.6731	36.0	1360.0	271.0	909.0	275.0	33.91	-118.06
157700.0	4.023	35.0	2228.0	463.0	1558.0	427.0	33.91	-118.07
119900.0	1.875	41.0	550.0	129.0	642.0	125.0	33.9	-118.05
155000.0	3.1897	36.0	1047.0	227.0	975.0	239.0	33.9	-118.05
158000.0	4.4167	37.0	1161.0	254.0	882.0	236.0	33.9	-118.06
220500.0	5.1104	26.0	2483.0	412.0	1538.0	449.0	33.89	-118.06
185300.0	4.537	29.0	1138.0	217.0	964.0	222.0	33.89	-118.07
160800.0	3.0777	17.0	2223.0	544.0	2008.0	512.0	33.89	-118.07
120300.0	3.125	35.0	1145.0	274.0	1651.0	265.0	33.89	-118.07
123400.0	3.0357	28.0	1035.0	275.0	1545.0	269.0	33.89	-118.08
114900.0	3.1917	35.0	1071.0	290.0	1412.0	274.0	33.89	-118.08
153600.0	3.2857	37.0	1152.0	259.0	981.0	225.0	33.89	-118.08
164100.0	3.8846	39.0	2502.0	546.0	1849.0	518.0	33.9	-118.07
162700.0	3.8672	42.0	1007.0	224.0	776.0	228.0	33.9	-118.07
169200.0	4.6406	45.0	1776.0	353.0	1180.0	337.0	33.9	-118.07
168300.0	4.2083	44.0	1167.0	237.0	733.0	237.0	33.9	-118.08
161100.0	3.558	42.0	1768.0	372.0	1155.0	368.0	33.9	-118.08
153500.0	4.0461	37.0	1147.0	258.0	742.0	242.0	33.9	-118.09
176300.0	3.1441	33.0	3326.0	720.0	2533.0	689.0	33.9	-118.09
166000.0	4.325	43.0	1237.0	243.0	776.0	246.0	33.9	-118.1
174600.0	4.4167	40.0	1880.0	377.0	1229.0	378.0	33.9	-118.1
167500.0	3.7321	41.0	834.0	166.0	603.0	179.0	33.89	-118.08
171500.0	3.6875	42.0	1150.0	215.0	708.0	204.0	33.89	-118.09
164400.0	4.0926	42.0	991.0	215.0	717.0	219.0	33.89	-118.09
166600.0	3.099	27.0	3399.0	882.0	2465.0	811.0	33.89	-118.09
185600.0	4.4934	34.0	2242.0	436.0	1483.0	443.0	33.89	-118.1
161900.0	4.75	37.0	1061.0	202.0	768.0	206.0	33.9	-118.1
156400.0	3.6	37.0	796.0	175.0	740.0	183.0	33.9	-118.1
182100.0	4.7159	36.0	769.0	142.0	498.0	137.0	33.89	-118.1
178000.0	3.5865	35.0	994.0	203.0	602.0	185.0	33.89	-118.1
184600.0	4.4896	35.0	2604.0	495.0	1465.0	470.0	33.9	-118.11
196000.0	3.5052	26.0	4173.0	893.0	2471.0	863.0	33.9	-118.11
204700.0	4.375	35.0	1139.0	197.0	772.0	233.0	33.89	-118.11
276000.0	3.5893	35.0	1623.0	304.0	868.0	272.0	33.88	-118.11
236500.0	3.2069	34.0	2508.0	594.0	1549.0	545.0	33.89	-118.11
178000.0	5.0753	35.0	1323.0	269.0	1084.0	240.0	33.9	-118.11
183100.0	5.1423	36.0	1347.0	278.0	748.0	278.0	33.9	-118.11
193100.0	3.8824	36.0	1088.0	231.0	617.0	211.0	33.91	-118.11
207400.0	3.5772	36.0	1432.0	265.0	749.0	261.0	33.91	-118.12
216600.0	3.0	36.0	2053.0	386.0	1023.0	394.0	33.91	-118.12
191600.0	4.7663	38.0	1475.0	269.0	827.0	265.0	33.9	-118.13
190600.0	4.4948	36.0	1967.0	316.0	910.0	306.0	33.91	-118.13
177600.0	4.375	37.0	932.0	171.0	578.0	175.0	33.91	-118.14
225800.0	3.5972	26.0	2145.0	471.0	1150.0	429.0	33.9	-118.14
180800.0	3.0703	34.0	1766.0	410.0	974.0	404.0	33.91	-118.14
204200.0	3.1204	32.0	1981.0	472.0	1371.0	431.0	33.91	-118.14
163200.0	4.0313	35.0	1590.0	350.0	1299.0	335.0	33.91	-118.15
147400.0	2.9643	38.0	901.0	205.0	760.0	208.0	33.91	-118.15
144600.0	2.809	20.0	2850.0	737.0	1855.0	662.0	33.9	-118.15
156700.0	2.7339	28.0	2410.0	616.0	2399.0	594.0	33.9	-118.16
127100.0	2.9531	28.0	2922.0	739.0	3013.0	673.0	33.91	-118.16
144000.0	3.0967	35.0	1403.0	338.0	1415.0	367.0	33.91	-118.16
133300.0	3.3182	35.0	574.0	116.0	610.0	147.0	33.91	-118.15
146100.0	2.3456	25.0	2053.0	578.0	1721.0	507.0	33.91	-118.15
144000.0	3.1507	6.0	3445.0	847.0	2467.0	712.0	33.91	-118.16
114200.0	2.8681	12.0	3653.0	993.0	3215.0	854.0	33.9	-118.17
145800.0	3.8	42.0	856.0	167.0	748.0	195.0	33.91	-118.17
162300.0	3.9333	37.0	1499.0	288.0	1237.0	344.0	33.91	-118.17
155000.0	2.4333	25.0	1709.0	442.0	1177.0	410.0	33.9	-118.18
146400.0	3.5461	32.0	1452.0	365.0	1888.0	366.0	33.9	-118.18
143800.0	2.7292	32.0	778.0	227.0	933.0	209.0	33.9	-118.18
150900.0	3.0909	31.0	2536.0	603.0	2625.0	576.0	33.9	-118.18
140400.0	3.1012	34.0	1248.0	320.0	1960.0	338.0	33.9	-118.18
143800.0	2.1859	38.0	483.0	113.0	389.0	108.0	33.89	-118.16
145800.0	1.7344	6.0	1655.0	536.0	1201.0	487.0	33.89	-118.16
350000.0	7.2423	52.0	63.0	12.0	47.0	8.0	33.89	-118.17
160700.0	2.6328	11.0	3605.0	880.0	3637.0	873.0	33.89	-118.17
131900.0	2.6742	25.0	5896.0	1464.0	4149.0	1362.0	33.89	-118.18
148300.0	3.274	30.0	4426.0	995.0	4196.0	921.0	33.89	-118.15
146000.0	2.52	24.0	4232.0	1092.0	2688.0	1035.0	33.88	-118.15
190800.0	3.407	33.0	2848.0	641.0	2319.0	647.0	33.89	-118.15
190900.0	3.2813	46.0	940.0	219.0	599.0	214.0	33.89	-118.16
169500.0	2.9779	30.0	1694.0	398.0	1181.0	383.0	33.88	-118.16
208400.0	3.4868	36.0	1814.0	350.0	886.0	347.0	33.9	-118.13
204900.0	2.8906	33.0	3668.0	867.0	2368.0	845.0	33.89	-118.13
183400.0	2.9292	33.0	2867.0	786.0	1774.0	705.0	33.89	-118.14
225800.0	5.0395	36.0	599.0	125.0	361.0	139.0	33.89	-118.13
195800.0	3.625	36.0	1477.0	305.0	788.0	291.0	33.9	-118.13
180100.0	3.3375	39.0	1379.0	282.0	883.0	291.0	33.9	-118.14
202700.0	3.9038	35.0	1458.0	261.0	686.0	236.0	33.9	-118.13
206500.0	2.9375	35.0	3478.0	730.0	1885.0	673.0	33.9	-118.12
170800.0	2.9293	22.0	6876.0	1960.0	5162.0	1879.0	33.89	-118.12
180900.0	2.5432	29.0	2666.0	848.0	2030.0	781.0	33.89	-118.12
173900.0	4.125	38.0	1222.0	282.0	756.0	256.0	33.9	-118.12
243800.0	2.6184	25.0	1768.0	559.0	983.0	488.0	33.88	-118.12
191900.0	3.1923	40.0	2344.0	571.0	1305.0	544.0	33.88	-118.12
192700.0	2.2027	32.0	3088.0	1024.0	1981.0	956.0	33.88	-118.13
165500.0	2.7121	29.0	2823.0	737.0	1723.0	678.0	33.89	-118.13
179600.0	4.9107	37.0	1159.0	238.0	740.0	243.0	33.89	-118.14
195500.0	4.5735	39.0	1744.0	339.0	1048.0	330.0	33.89	-118.14
179500.0	4.0507	30.0	2596.0	580.0	1662.0	539.0	33.88	-118.14
175000.0	4.1708	33.0	1250.0	276.0	866.0	268.0	33.89	-118.14
161400.0	4.3646	41.0	1531.0	343.0	1119.0	341.0	33.88	-118.14
168200.0	2.6641	24.0	3305.0	982.0	2085.0	881.0	33.88	-118.14
198200.0	3.3713	29.0	2690.0	659.0	1747.0	617.0	33.87	-118.15
239700.0	4.0911	19.0	3203.0	708.0	1761.0	667.0	33.88	-118.11
231800.0	4.6713	33.0	1379.0	254.0	795.0	297.0	33.87	-118.11
240800.0	5.0417	15.0	3254.0	598.0	1772.0	618.0	33.87	-118.11
156300.0	2.5057	21.0	3764.0	1081.0	1919.0	977.0	33.87	-118.12
218400.0	3.0795	36.0	1083.0	218.0	557.0	210.0	33.88	-118.12
166100.0	3.5278	32.0	1788.0	459.0	1131.0	461.0	33.88	-118.13
194600.0	3.3304	20.0	3638.0	868.0	2326.0	822.0	33.87	-118.13
171400.0	3.0989	21.0	6618.0	1773.0	4396.0	1649.0	33.87	-118.14
297300.0	5.7619	17.0	4807.0	838.0	3059.0	853.0	33.88	-118.04
285800.0	6.299	17.0	2358.0	396.0	1387.0	364.0	33.87	-118.04
337400.0	6.5901	17.0	7187.0	1073.0	3844.0	1068.0	33.88	-118.06
313800.0	5.8855	18.0	4928.0	773.0	2952.0	754.0	33.87	-118.05
284200.0	5.748	16.0	4934.0	825.0	2668.0	810.0	33.88	-118.07
139700.0	4.2619	17.0	2407.0	539.0	1422.0	524.0	33.88	-118.07
344700.0	6.1968	18.0	2436.0	375.0	1303.0	386.0	33.88	-118.07
299100.0	5.7652	18.0	3405.0	556.0	1945.0	509.0	33.87	-118.07
287000.0	5.8733	17.0	2259.0	383.0	1378.0	386.0	33.86	-118.08
288700.0	6.2427	19.0	4261.0	678.0	2621.0	661.0	33.85	-118.08
338900.0	5.6818	17.0	3666.0	562.0	2104.0	579.0	33.86	-118.07
319700.0	7.0113	16.0	3771.0	606.0	2196.0	564.0	33.85	-118.07
293700.0	5.0778	16.0	5603.0	938.0	3045.0	893.0	33.86	-118.06
265600.0	5.4089	16.0	2851.0	626.0	1985.0	603.0	33.86	-118.05
277600.0	5.93	16.0	2306.0	393.0	1368.0	387.0	33.87	-118.03
275100.0	5.6917	18.0	4626.0	822.0	2794.0	763.0	33.87	-118.04
322700.0	7.2628	21.0	2870.0	437.0	1671.0	470.0	33.86	-118.04
350400.0	6.5513	16.0	2676.0	391.0	1377.0	395.0	33.86	-118.05
437400.0	6.0142	16.0	4851.0	726.0	2527.0	704.0	33.85	-118.06
319600.0	6.5515	18.0	8046.0	1221.0	4276.0	1228.0	33.88	-118.1
268100.0	4.3397	21.0	3052.0	624.0	1588.0	568.0	33.86	-118.1
286500.0	6.3093	19.0	8120.0	1371.0	5026.0	1345.0	33.85	-118.09
277600.0	5.7039	19.0	993.0	174.0	572.0	175.0	33.85	-118.1
208100.0	3.6417	27.0	3065.0	736.0	1840.0	719.0	33.88	-118.08
195300.0	3.8654	27.0	3119.0	635.0	1887.0	567.0	33.88	-118.09
146000.0	3.5562	32.0	1819.0	386.0	1679.0	360.0	33.89	-118.07
145700.0	4.0	33.0	2131.0	435.0	2045.0	426.0	33.89	-118.08
159500.0	3.825	27.0	923.0	186.0	1014.0	204.0	33.88	-118.08
120100.0	3.2639	30.0	1901.0	519.0	2685.0	496.0	33.88	-118.08
244900.0	5.1645	26.0	1507.0	270.0	931.0	275.0	33.88	-118.08
200800.0	4.1406	23.0	2536.0	552.0	2012.0	556.0	33.87	-118.08
220100.0	3.6339	28.0	2399.0	436.0	1613.0	429.0	33.87	-118.07
246000.0	3.9837	31.0	3498.0	728.0	2098.0	697.0	33.87	-118.09
225900.0	3.7091	31.0	2943.0	518.0	1703.0	472.0	33.86	-118.07
189700.0	3.425	28.0	1789.0	352.0	1347.0	330.0	33.86	-118.07
236500.0	3.2679	26.0	778.0	173.0	539.0	186.0	33.86	-118.08
215500.0	3.5268	29.0	3260.0	783.0	1969.0	737.0	33.86	-118.08
198800.0	3.3333	29.0	1018.0	235.0	684.0	248.0	33.86	-118.08
170400.0	3.625	31.0	2377.0	600.0	2042.0	593.0	33.84	-118.08
194600.0	4.8448	31.0	2906.0	578.0	1806.0	553.0	33.84	-118.08
213100.0	4.54	23.0	4412.0	910.0	2380.0	825.0	33.84	-118.09
217700.0	4.7917	27.0	1594.0	295.0	1061.0	320.0	33.84	-118.09
191300.0	6.0	22.0	1055.0	204.0	682.0	216.0	33.85	-118.08
162700.0	3.7961	28.0	4216.0	948.0	2997.0	896.0	33.84	-118.08
153300.0	3.3438	25.0	3696.0	953.0	2827.0	860.0	33.84	-118.08
210900.0	4.7953	26.0	6960.0	1454.0	4367.0	1437.0	33.84	-118.06
168400.0	4.0542	20.0	5643.0	1231.0	3841.0	1195.0	33.84	-118.06
228200.0	5.7965	27.0	3481.0	576.0	1660.0	560.0	33.82	-118.07
345700.0	6.2519	26.0	4259.0	588.0	1644.0	581.0	33.82	-118.08
136800.0	2.7759	30.0	2188.0	556.0	2727.0	525.0	33.83	-118.08
118300.0	2.8095	30.0	2636.0	652.0	3412.0	649.0	33.82	-118.08
142900.0	2.5978	17.0	4822.0	1168.0	3868.0	1117.0	33.83	-118.07
234900.0	5.3889	33.0	2389.0	410.0	1229.0	393.0	33.86	-118.11
226900.0	4.2	35.0	1255.0	252.0	685.0	279.0	33.86	-118.11
199500.0	4.3194	44.0	2663.0	511.0	1277.0	462.0	33.86	-118.12
188000.0	3.0405	43.0	1633.0	355.0	837.0	350.0	33.87	-118.12
198400.0	4.6765	45.0	1606.0	300.0	735.0	295.0	33.87	-118.13
209500.0	4.4	45.0	1320.0	256.0	645.0	256.0	33.86	-118.13
200200.0	3.5833	45.0	1866.0	343.0	919.0	344.0	33.86	-118.13
219500.0	4.3942	44.0	1661.0	315.0	985.0	319.0	33.87	-118.14
208900.0	5.0	43.0	2104.0	382.0	1071.0	396.0	33.86	-118.14
213400.0	4.625	44.0	1436.0	257.0	745.0	233.0	33.86	-118.14
218300.0	4.8667	44.0	1276.0	234.0	538.0	213.0	33.86	-118.14
214100.0	5.084	44.0	1607.0	271.0	799.0	283.0	33.87	-118.14
194100.0	4.8942	36.0	1578.0	312.0	827.0	311.0	33.86	-118.15
213800.0	4.4934	34.0	2403.0	413.0	1385.0	386.0	33.86	-118.15
167000.0	3.0114	33.0	2180.0	522.0	1634.0	467.0	33.88	-118.16
181800.0	3.0685	33.0	2373.0	552.0	1673.0	571.0	33.87	-118.15
156700.0	2.6406	32.0	1854.0	471.0	1363.0	478.0	33.87	-118.16
170300.0	1.9903	18.0	2287.0	662.0	1804.0	537.0	33.88	-118.16
166700.0	3.0052	29.0	815.0	206.0	590.0	183.0	33.88	-118.17
162700.0	3.0893	42.0	1645.0	371.0	1161.0	351.0	33.88	-118.17
163000.0	4.625	47.0	882.0	185.0	536.0	174.0	33.88	-118.18
167700.0	4.7361	44.0	1308.0	267.0	783.0	237.0	33.88	-118.18
161000.0	3.1713	42.0	2326.0	503.0	1832.0	501.0	33.88	-118.18
184100.0	2.5417	27.0	4701.0	1359.0	2571.0	1216.0	33.87	-118.19
178300.0	2.875	35.0	1769.0	436.0	1166.0	386.0	33.87	-118.19
167100.0	3.7031	42.0	1999.0	431.0	1060.0	399.0	33.86	-118.19
156700.0	3.4375	46.0	1824.0	438.0	1200.0	451.0	33.86	-118.19
155400.0	2.7045	38.0	2009.0	524.0	1449.0	451.0	33.86	-118.19
137500.0	2.2381	35.0	1133.0	296.0	774.0	271.0	33.86	-118.19
153600.0	3.1215	36.0	2013.0	546.0	1659.0	522.0	33.86	-118.19
160200.0	2.6465	27.0	2732.0	867.0	1690.0	794.0	33.86	-118.2
152100.0	3.6987	42.0	1213.0	269.0	628.0	229.0	33.87	-118.19
147300.0	4.2083	40.0	1699.0	346.0	1188.0	329.0	33.88	-118.2
136900.0	3.2368	40.0	2945.0	725.0	2858.0	690.0	33.88	-118.2
143000.0	2.0125	31.0	1332.0	417.0	1405.0	363.0	33.88	-118.21
138200.0	3.225	32.0	1507.0	379.0	1082.0	350.0	33.88	-118.21
155500.0	2.525	26.0	703.0	202.0	757.0	212.0	33.87	-118.2
158200.0	3.9469	42.0	1482.0	310.0	1052.0	317.0	33.87	-118.2
161400.0	4.2135	36.0	1554.0	273.0	974.0	264.0	33.87	-118.2
162600.0	3.5646	40.0	2462.0	587.0	1821.0	536.0	33.87	-118.17
162300.0	3.025	44.0	1701.0	396.0	1091.0	384.0	33.86	-118.17
162800.0	3.0319	49.0	1937.0	445.0	1339.0	440.0	33.87	-118.17
164800.0	3.765	48.0	2258.0	509.0	1395.0	492.0	33.87	-118.17
165900.0	2.9803	45.0	2110.0	494.0	1404.0	454.0	33.87	-118.17
172900.0	3.4408	44.0	2137.0	461.0	1126.0	439.0	33.87	-118.18
175100.0	4.0658	44.0	1832.0	401.0	1056.0	405.0	33.87	-118.18
161900.0	3.7527	38.0	2664.0	626.0	1627.0	604.0	33.87	-118.18
156300.0	2.5068	26.0	6607.0	1663.0	4066.0	1558.0	33.86	-118.16
175000.0	2.9886	10.0	1664.0	508.0	1369.0	493.0	33.86	-118.17
173000.0	3.07	39.0	2247.0	526.0	1670.0	525.0	33.85	-118.17
169800.0	3.6897	38.0	3596.0	862.0	2416.0	832.0	33.85	-118.18
161300.0	3.6719	43.0	2752.0	645.0	1674.0	614.0	33.86	-118.18
160800.0	2.375	39.0	2925.0	732.0	1702.0	642.0	33.86	-118.18
158000.0	2.3804	40.0	1301.0	342.0	954.0	336.0	33.86	-118.17
195400.0	4.2062	37.0	1404.0	257.0	652.0	258.0	33.86	-118.14
218100.0	2.7268	30.0	4071.0	1067.0	2144.0	970.0	33.85	-118.15
212600.0	4.1439	36.0	1435.0	249.0	606.0	234.0	33.85	-118.15
217300.0	4.0781	36.0	1491.0	259.0	699.0	266.0	33.85	-118.15
209000.0	2.4659	32.0	2630.0	559.0	1069.0	491.0	33.86	-118.15
215600.0	4.0714	36.0	2668.0	473.0	1315.0	478.0	33.85	-118.16
216200.0	4.0815	36.0	1979.0	339.0	952.0	339.0	33.85	-118.16
201600.0	5.1805	37.0	2259.0	425.0	1183.0	413.0	33.86	-118.13
208400.0	4.6019	36.0	2110.0	416.0	1128.0	403.0	33.85	-118.13
212800.0	3.55	36.0	1885.0	391.0	1049.0	405.0	33.85	-118.13
203300.0	4.8571	36.0	1774.0	348.0	934.0	333.0	33.86	-118.14
210800.0	5.0106	36.0	1703.0	325.0	845.0	308.0	33.86	-118.14
242000.0	5.2639	28.0	2825.0	470.0	1352.0	469.0	33.85	-118.1
228000.0	5.9493	36.0	1473.0	253.0	713.0	257.0	33.85	-118.1
223700.0	4.6429	36.0	956.0	159.0	416.0	157.0	33.85	-118.1
219500.0	4.125	36.0	887.0	163.0	482.0	157.0	33.85	-118.11
216300.0	4.8393	36.0	2418.0	389.0	1138.0	387.0	33.85	-118.11
221700.0	4.9904	36.0	2750.0	487.0	1386.0	458.0	33.86	-118.11
213600.0	4.8516	34.0	2116.0	427.0	972.0	396.0	33.86	-118.12
219900.0	4.3661	37.0	2584.0	453.0	1333.0	481.0	33.85	-118.12
218200.0	4.6908	37.0	2386.0	409.0	1101.0	399.0	33.85	-118.12
226200.0	5.296	35.0	1790.0	269.0	924.0	263.0	33.84	-118.1
225800.0	4.7222	36.0	1915.0	316.0	850.0	319.0	33.84	-118.1
225200.0	4.0603	37.0	2059.0	349.0	825.0	334.0	33.83	-118.1
218100.0	5.5767	36.0	1726.0	287.0	820.0	288.0	33.83	-118.11
219600.0	4.5417	36.0	1557.0	270.0	697.0	251.0	33.84	-118.1
219700.0	5.1836	36.0	2572.0	421.0	1318.0	434.0	33.84	-118.1
209100.0	3.7813	36.0	690.0	109.0	316.0	104.0	33.84	-118.1
220300.0	4.8594	37.0	1588.0	272.0	692.0	245.0	33.84	-118.11
218300.0	5.5581	36.0	1756.0	297.0	798.0	287.0	33.84	-118.11
216000.0	4.4423	37.0	2143.0	382.0	1047.0	377.0	33.84	-118.12
220000.0	5.0719	37.0	2706.0	462.0	1331.0	476.0	33.84	-118.12
217400.0	4.625	36.0	1074.0	188.0	496.0	196.0	33.84	-118.11
218900.0	4.875	36.0	1523.0	263.0	717.0	278.0	33.84	-118.11
220900.0	4.2703	36.0	1784.0	303.0	964.0	299.0	33.83	-118.11
221300.0	4.3594	44.0	1712.0	314.0	691.0	293.0	33.83	-118.12
215800.0	4.1094	37.0	1242.0	221.0	565.0	213.0	33.84	-118.12
226300.0	4.8438	36.0	1463.0	257.0	722.0	260.0	33.84	-118.11
213200.0	3.5465	35.0	3008.0	674.0	1584.0	671.0	33.84	-118.13
312400.0	4.2841	46.0	2439.0	429.0	944.0	374.0	33.84	-118.13
314700.0	4.2917	44.0	1710.0	333.0	786.0	344.0	33.83	-118.13
339400.0	3.2024	43.0	2107.0	439.0	876.0	429.0	33.84	-118.14
307400.0	6.3364	48.0	1895.0	294.0	881.0	293.0	33.84	-118.13
336000.0	4.575	45.0	1908.0	361.0	890.0	342.0	33.84	-118.14
254900.0	4.4286	44.0	3043.0	619.0	1316.0	607.0	33.84	-118.14
228900.0	4.933	36.0	3002.0	484.0	1322.0	471.0	33.84	-118.14
481300.0	7.6526	29.0	2448.0	354.0	894.0	349.0	33.84	-118.15
224100.0	4.8013	36.0	2987.0	491.0	1360.0	497.0	33.84	-118.15
221300.0	3.75	37.0	1508.0	252.0	635.0	241.0	33.84	-118.15
218800.0	4.1538	36.0	2444.0	432.0	1199.0	424.0	33.84	-118.16
211000.0	3.6447	36.0	1348.0	234.0	643.0	221.0	33.84	-118.16
214600.0	3.8646	36.0	2831.0	573.0	1462.0	569.0	33.84	-118.16
219500.0	5.0719	36.0	2220.0	367.0	1002.0	351.0	33.84	-118.16
200500.0	4.2218	37.0	3714.0	708.0	1956.0	694.0	33.85	-118.17
186600.0	3.4605	45.0	1533.0	331.0	791.0	335.0	33.84	-118.17
208700.0	2.726	29.0	4716.0	1372.0	2515.0	1272.0	33.84	-118.17
219200.0	5.0787	45.0	1853.0	328.0	945.0	320.0	33.84	-118.17
217300.0	4.1023	45.0	2019.0	363.0	880.0	339.0	33.83	-118.17
213800.0	3.975	40.0	2597.0	582.0	1285.0	559.0	33.85	-118.18
315600.0	2.9798	35.0	1415.0	294.0	591.0	291.0	33.84	-118.18
219100.0	4.1771	44.0	2731.0	577.0	1396.0	555.0	33.84	-118.19
192000.0	2.25	24.0	1228.0	320.0	537.0	273.0	33.84	-118.19
134400.0	0.7007	30.0	2548.0	717.0	2086.0	700.0	33.85	-118.18
143200.0	3.8819	44.0	1890.0	465.0	1378.0	430.0	33.85	-118.18
151900.0	2.2417	30.0	3533.0	1061.0	2678.0	1033.0	33.85	-118.19
149700.0	3.8026	49.0	1073.0	260.0	725.0	272.0	33.85	-118.19
150300.0	3.2798	45.0	1167.0	302.0	773.0	287.0	33.85	-118.19
149100.0	2.3041	33.0	2557.0	731.0	2286.0	700.0	33.85	-118.2
158200.0	2.4844	46.0	1854.0	462.0	1360.0	429.0	33.85	-118.2
159200.0	2.7813	35.0	3405.0	779.0	1953.0	671.0	33.84	-118.2
490300.0	7.2096	35.0	3737.0	613.0	1305.0	583.0	33.83	-118.2
444200.0	6.4468	43.0	2641.0	411.0	1011.0	444.0	33.83	-118.19
406300.0	4.9	42.0	1773.0	360.0	815.0	299.0	33.83	-118.19
277700.0	4.8693	45.0	1808.0	315.0	800.0	302.0	33.83	-118.17
290500.0	4.3125	46.0	1362.0	214.0	531.0	222.0	33.83	-118.17
321800.0	5.0052	44.0	1497.0	277.0	542.0	274.0	33.83	-118.18
371700.0	4.2411	45.0	1535.0	274.0	591.0	276.0	33.83	-118.18
425500.0	3.3125	39.0	3622.0	745.0	1330.0	648.0	33.83	-118.18
418600.0	3.835	43.0	2561.0	544.0	1063.0	537.0	33.84	-118.18
252200.0	5.5106	50.0	3587.0	693.0	1513.0	651.0	33.82	-118.17
268200.0	4.1354	52.0	2539.0	497.0	1152.0	488.0	33.82	-118.17
268400.0	4.1301	52.0	2569.0	484.0	1030.0	451.0	33.83	-118.18
254000.0	3.7895	52.0	2618.0	472.0	943.0	440.0	33.82	-118.18
207500.0	4.25	43.0	284.0	65.0	167.0	68.0	33.82	-118.18
347100.0	3.5871	30.0	2246.0	552.0	1032.0	548.0	33.83	-118.19
290000.0	3.5521	19.0	2953.0	895.0	1914.0	855.0	33.82	-118.19
272200.0	4.6042	21.0	2251.0	452.0	913.0	420.0	33.82	-118.2
198900.0	5.2606	43.0	1758.0	347.0	954.0	312.0	33.82	-118.2
156300.0	4.6364	11.0	872.0	203.0	422.0	221.0	33.82	-118.19
198500.0	4.4559	21.0	1835.0	427.0	1038.0	384.0	33.81	-118.19
194000.0	4.95	43.0	3013.0	574.0	1525.0	529.0	33.81	-118.2
204800.0	2.4286	34.0	2807.0	768.0	2217.0	744.0	33.82	-118.2
181300.0	2.5833	23.0	954.0	390.0	804.0	373.0	33.81	-118.19
206900.0	3.4808	45.0	944.0	178.0	533.0	193.0	33.81	-118.2
212100.0	4.6458	46.0	1388.0	254.0	742.0	241.0	33.81	-118.2
